Observation GUID	Påträffad	Taxon ID	Vetenskapligt namn	Svenskt namn	Taxonkategori	Organismgrupp	Rödlistekategori	Observationens skyddsklass	Startdatum	Slutdatum	Starttid	Sluttid	WGS84 decimal (lat)	WGS84 decimal (lon)	SWEREF99TM X (öst)	SWEREF99TM Y (nord)	Geodetiskt datum	Koordinatnoggrannhet (m)	Lokal	Församling	Kommun	Län	Landskap	Observatör	Antal individer	Organismkvantitet	Organismkvantitetsenhet	Stadium/ålder	Kön	Aktivitet (Artportalen)	Verifieringsstatus	Osäker artbestämning	Aldrig funnen	Ej återfunnen	Projekt1 Namn	Dataset namn	Diffuserad	Skyddad
urn:lsid:artportalen.se:sighting:14690484	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-04-22	2011-04-22			56.67182	16.52834	593654	6281900	EPSG:4326	500	Kohagen, Törnbotten, Öl	Algutsrum	Mörbylånga	Kalmar	Öland	Anders Björkerling	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14690648	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-04-27	2011-04-27	11:15	11:15	60.13689	15.19706	510946	6666673	EPSG:4326	100	Slalombacken, Högberget, Dlr	Ludvika	Ludvika	Dalarna	Dalarna	Pelle Adenäs	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14400802	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-22	2010-05-22			59.18604	18.1863	682027	6565117	EPSG:4326	100	Österhaninge, Vendelsö- NW Gubbkärr, Srm	Österhaninge	Haninge	Stockholm	Södermanland	Henry Gudmundson				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14400387	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-22	2010-05-22	09:30	11:00	59.82832	17.54179	642486	6635025	EPSG:4326	100	Lappmesvägen, Upl	Läby	Uppsala	Uppsala	Uppland	Kenth Kärsrud	25	25		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14408328	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-02	2010-06-02			57.6734	14.65436	479384	6392402	EPSG:4326	250	Nässjö Stom, Sm	Nässjö	Nässjö	Jönköping	Småland	Patrik Johansson	4	4		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14410304	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-05	2010-06-06			62.11296	16.62396	584737	6887825	EPSG:4326	100	Ässjön Hassela, Hls	Hassela	Nordanstig	Gävleborg	Hälsingland	Lars Vennberg	2	2		imago/adult	hane	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14410374	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-05	2010-06-05			57.50422	13.74992	425093	6374205	EPSG:4326	1000	Valdshult, Sm	Valdshult	Gislaved	Jönköping	Småland	Stefan Andersson	20	20		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14405672	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-29	2010-05-29	15:45	16:20	55.59031	13.36144	396733	6161702	EPSG:4326	250	Skogsgöl 700 m söder Toppeladugård, Sk	Genarp	Lund	Skåne	Skåne	Sigvard Svensson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14406694	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-31	2010-05-31			63.8801	20.02696	746738	7093381	EPSG:4326	100	Norrfors(Hällristningarna), Vb	Umeå socken	Umeå	Västerbotten	Västerbotten	Ralf Norberg	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14415771	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-13	2010-06-13	12:00	12:00	63.89982	19.90999	740837	7095126	EPSG:4326	250	gubböle, Vb	Umeå socken	Umeå	Västerbotten	Västerbotten	Tommy Magnusson	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14401890	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-22	2010-05-22			59.81785	17.77532	655621	6634385	EPSG:4326	100	Linnés Hammarby, Upl	Danmark	Uppsala	Uppsala	Uppland	Björn Cederberg	4	4		imago/adult	hane	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14422525	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-15	2010-06-15			59.05376	17.52104	644592	6548767	EPSG:4326	100	Ängsholmen  Simsjön, Srm	Hölö	Södertälje	Stockholm	Södermanland	Bo Ljungberg	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14413622	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-08	2010-06-08			64.81709	20.49329	760560	7199386	EPSG:4326	100	N Grundfors, Vb	Skellefteå socken	Skellefteå	Västerbotten	Västerbotten	Thomas Lundmark	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14410436	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-05	2010-06-05			59.73408	16.54083	586628	6622803	EPSG:4326	100	Kitslinge, Vstm	Romfartuna	Västerås	Västmanland	Västmanland	Markus Rehnberg	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14401536	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-22	2010-05-22	09:35	09:35	59.99143	17.2525	625655	6652596	EPSG:4326	100	Angstugan, Upl	Bälinge	Uppsala	Uppsala	Uppland	Ragnar Hall	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14406236	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-29	2010-05-29			63.9959	19.68344	728954	7104974	EPSG:4326	100	Orrböle by, Vb	Vännäs	Vännäs	Västerbotten	Västerbotten	Andreas Garpebring, Emma Vidmark	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14410338	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-02	2010-06-02	09:00	10:10	57.98023	11.54782	295886	6431725	EPSG:4326	250	Nordviks Strand, Boh	Stenkyrka	Tjörn	Västra Götaland	Bohuslän	Allan Haagensen	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14421501	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-19	2010-06-19			57.84404	12.31513	340635	6414509	EPSG:4326	100	Hjällsnäs, Vg	Stora Lundby	Lerum	Västra Götaland	Västergötland	Jan Nilsson	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14407424	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-01	2010-06-01			57.85461	12.29439	339452	6415734	EPSG:4326	100	Björkåsmosse, Vg	Stora Lundby	Lerum	Västra Götaland	Västergötland	Jan Nilsson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14411345	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-04	2010-06-04			63.24855	14.52852	476322	7013370	EPSG:4326	10	Täng, Ås, Jmt	Ås	Krokom	Jämtland	Jämtland	Christer Pålsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14410473	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-05	2010-06-05			59.54135	16.8774	606154	6601833	EPSG:4326	100	Kocktorp, Ängsön, Vstm	Ängsö	Västerås	Västmanland	Västmanland	Markus Rehnberg	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14458125	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-13	2010-07-13			60.87068	17.31805	625865	6750607	EPSG:4326	2500	Iggön, Gstr	Hille	Gävle	Gävleborg	Gästrikland	Mats Westberg, Helena Persson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14460340	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-19	2010-07-19			55.71156	13.34082	395756	6175225	EPSG:4326	50	Almbackens Förskola, Sk	Södra Sandby	Lund	Skåne	Skåne	Gertrud Hammarstedt	2	2		imago/adult		födosökande	Ovaliderad	False	False	False	Dagfjärilar runt knuten	Artportalen	False	False
urn:lsid:artportalen.se:sighting:14479013	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-03	2010-08-03			61.2758	17.01901	608240	6795180	EPSG:4326	100	Ålsjöstugan vid maden, Hls	Söderala	Söderhamn	Gävleborg	Hälsingland	Tommy Magnusson	10	10		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14849932	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-21	2011-07-21			60.62761	15.83489	545683	6721600	EPSG:4326	100	Blixbotjärn, Dlr	Sundborn	Falun	Dalarna	Dalarna	Kalle Bergström	4	4		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14460882	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-19	2010-07-19			58.84043	17.8649	665324	6525822	EPSG:4326	1000	Sågsten, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Joar Göransson Axås	1	1		imago/adult	hona	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14843605	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-17	2011-07-17			63.89715	19.94061	742359	7094945	EPSG:4326	250	Gubböle (Östra), Vb	Umeå socken	Umeå	Västerbotten	Västerbotten	Tommy Magnusson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14806035	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-25	2011-06-25			63.96465	19.70016	730027	7101559	EPSG:4326	500	Långnäs, Vännäs, Vb	Vännäs	Vännäs	Västerbotten	Västerbotten	Jan-Erik Malmstigen	10	10		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14652685	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-04	2010-07-04			65.05449	20.03144	736586	7223954	EPSG:4326	100	Jörn järnvägsstation, Vb	Jörn	Skellefteå	Västerbotten	Västerbotten	Henrik Weibull							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14467478	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-24	2010-07-24	10:45	11:30	59.88378	18.84714	715256	6644723	EPSG:4326	50	Lugnet, 500 m NO-ut, Upl	Roslags-Bro	Norrtälje	Stockholm	Uppland	Joakim Ekman	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14841590	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-14	2011-07-14			57.91782	16.48516	587984	6420527	EPSG:4326	100	Utrike, Sm	Lofta	Västervik	Kalmar	Småland	Jan Henriksson, Anna Pettersson	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14828339	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-07	2011-07-07			57.85502	16.27512	575673	6413282	EPSG:4326	100	Bredmossen, norr om, Sm	Hallingeberg	Västervik	Kalmar	Småland	Jan Henriksson	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14458825	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-17	2010-07-17	13:05	13:20	56.2224	15.19445	512057	6230850	EPSG:4326	25	Sjöarp-VF-torpet, Bl	Bräkne-Hoby	Ronneby	Blekinge	Blekinge	Stefan Lithner	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14849635	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-20	2011-07-20			59.03191	15.6049	534720	6543762	EPSG:4326	250	Näbbetorp mellan Brevens Bruk o Högsjö, Nrk	Asker	Örebro	Örebro	Närke	Lennart Hellquist	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14830666	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-10	2011-07-10			63.32317	18.17489	658988	7025534	EPSG:4326	500	Västertjäl, Sidensjö, Ång	Sidensjö	Örnsköldsvik	Västernorrland	Ångermanland	Erik Sjöström							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14818151	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-03	2011-07-03	10:20	14:45	56.06047	13.02568	377067	6214567	EPSG:4326	100	Båvs hage, Ekbacken, Sk	Norra Vram	Bjuv	Skåne	Skåne	Richard Ek, Jesper Segergren	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14802361	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-26	2011-06-26			56.04075	13.07236	379912	6212291	EPSG:4326	100	Stubbarödsgården, Sk	Stenestad	Svalöv	Skåne	Skåne	Thomas Arnström	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14831167	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-10	2011-07-10			56.33874	16.52857	594494	6244830	EPSG:4326	500	Seby 143, Öl	Gräsgård	Mörbylånga	Kalmar	Öland	Joakim Johansson	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14824063	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-06	2011-07-06	17:00	18:00	58.57308	16.46412	585151	6493444	EPSG:4326	100	Bobergets fornborg, Ög	Östra Stenby	Norrköping	Östergötland	Östergötland	Mats Hjelte	10	10		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14835276	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-07	2011-07-07	10:54	11:20	56.52184	16.58949	597788	6265293	EPSG:4326	100	St Brunneby, alvar, Öl	Stenåsa	Mörbylånga	Kalmar	Öland	Oskar Kindvall	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14482342	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-04	2010-08-04	13:55	14:10	56.23156	15.18168	511263	6231867	EPSG:4326	25	Sjöarp-Bårkullen-tågsvackan, Bl	Bräkne-Hoby	Ronneby	Blekinge	Blekinge	Stefan Lithner	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14833030	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-10	2011-07-10	11:40	14:45	56.10568	13.2512	391235	6219220	EPSG:4326	250	Horsabacken, 2 km NNO Herrevadskloster, Sk	Riseberga	Klippan	Skåne	Skåne	Kent Ivarsson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14848789	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-20	2011-07-20	11:15	12:10	55.59153	13.12321	381725	6162218	EPSG:4326	500	Sallerups fiskedammar, Sk	Malmö	Malmö	Skåne	Skåne	Stefan Cherrug	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14830145	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-09	2011-07-09			56.12207	13.15908	385555	6221193	EPSG:4326	500	Forsmölleslingan, norra delen, Sk	Vedby	Klippan	Skåne	Skåne	Kent Ivarsson, Bengt Hertzman	4	4		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14801998	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-25	2011-06-25			60.16304	15.36154	520067	6669623	EPSG:4326	250	Uvberget, Morgårds, Dlr	Norrbärke	Smedjebacken	Dalarna	Dalarna	Arvid Landgren	1	1				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14830531	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-10	2011-07-10			64.08531	19.83426	735560	7115467	EPSG:4326	250	Näsland, Vb	Umeå socken	Umeå	Västerbotten	Västerbotten	Thomas Lundmark	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14837383	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-12	2011-07-12			55.96136	13.40135	400201	6202933	EPSG:4326	250	Rugerup 1:30, södra, Sk	Hallaröd	Höör	Skåne	Skåne	Via Höör Kommun/ako							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14823915	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-06	2011-07-06			59.19398	17.39593	636858	6564111	EPSG:4326	1000	Almsjöslingan 1, Srm	Turinge	Nykvarn	Stockholm	Södermanland	Sven-Åke Kraft	4	4		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14481085	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-04	2010-08-04			59.82384	12.59539	365183	6634239	EPSG:4326	100	Lilla Gårdsås, ONO Västby, Vrm	Gunnarskog	Arvika	Värmland	Värmland	Dan Mangsbo	1	1		imago/adult		födosökande	Ovaliderad	False	False	False	Regional miljöövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:14806084	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-25	2011-06-25			65.43384	21.50995	801574	7272411	EPSG:4326	150	Maran, Nb	Norrfjärden	Piteå	Norrbotten	Norrbotten	Tommy Bystedt	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14816612	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-03	2011-07-03			58.96855	16.30041	574776	6537278	EPSG:4326	250	Åskbergen, N Forssjö, Srm	Stora Malm	Katrineholm	Södermanland	Södermanland	Ove Sjögrund	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Dagfjärilar i Södermanland	Artportalen	False	False
urn:lsid:artportalen.se:sighting:14812108	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-30	2011-06-30	14:30	14:40	59.88265	18.8691	716492	6644669	EPSG:4326	25	Fågelsången, Upl	Roslags-Bro	Norrtälje	Stockholm	Uppland	Joakim Ekman	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14370444	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-12	2010-05-12	16:50	17:00	59.70648	17.29672	629222	6620960	EPSG:4326	100	Fröslunda, Finsta, Upl	Fröslunda	Enköping	Uppsala	Uppland	Gabriel Tjernberg	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14748064	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-10	2011-05-10	14:10	15:45	59.70648	17.29672	629222	6620960	EPSG:4326	100	Fröslunda, Finsta, Upl	Fröslunda	Enköping	Uppsala	Uppland	Gabriel Tjernberg	20	20		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14748272	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-09	2011-05-09			59.47483	18.31214	687613	6597600	EPSG:4326	100	Häggkullen  Åkersberga, Upl	Österåker	Österåker	Stockholm	Uppland	Anders Björkerling	1	1		imago/adult	hona	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14744852	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-07	2011-05-07			56.5338	14.81271	488480	6265509	EPSG:4326	100	Ängsvägen 7, Ängsvägen 7, Urshult, Sm	Urshult	Tingsryd	Kronoberg	Småland	Anders Borgehed	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14398180	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-15	2010-05-15	11:30	11:30	59.87533	19.02754	725399	6644383	EPSG:4326	500	BJÖRKÖ, Ö.Edsvik, Nordanholmen, Upl	Björkö-Arholma	Norrtälje	Stockholm	Uppland	Dietmar Borisch	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14459849	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-18	2010-07-18			59.23887	15.15392	508782	6566661	EPSG:4326	1000	Adolfsberg, Nrk	Örebro	Örebro	Örebro	Närke	Mikael Ramnerö	2	2		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14472707	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-22	2010-07-22			57.06428	16.93864	617556	6326211	EPSG:4326	500	Persnäs by, Öl	Persnäs	Borgholm	Kalmar	Öland	Tobias Berger	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14486180	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-07	2010-08-07	15:20	18:50	57.40265	12.10155	325862	6365920	EPSG:4326	500	Tjolöholm, Hl	Fjärås	Kungsbacka	Halland	Halland	Tina Widén	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14484640	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-13	2010-07-13			57.37603	12.54557	352425	6361908	EPSG:4326	100	Bäckabo Karstorp, Vg	Öxnevalla	Mark	Västra Götaland	Västergötland	Mats Toreson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14459284	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-18	2010-07-18			56.35287	14.03477	440352	6245772	EPSG:4326	250	Helge å, Hönjarum, Sk	Osby	Osby	Skåne	Skåne	Mikael Svensson, Anna Fohrman	3	3				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
